Entity,Code,Day,"Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new estimated infections of COVID-19 (LSHTM, lower)","Daily new estimated infections of COVID-19 (LSHTM, upper)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Bahamas,BHS,2022-09-04,,,,96
Bahamas,BHS,2022-09-11,,,,82.571
Bahamas,BHS,2022-09-18,,,,69.571
Bahamas,BHS,2022-09-25,,,,65
Bahamas,BHS,2022-10-02,,,,57.714
Bahamas,BHS,2022-10-09,,,,47.857
Bahamas,BHS,2022-10-16,,,,40.286
Bahamas,BHS,2022-10-23,,,,38
Bahamas,BHS,2022-10-30,,,,34.286
Bahamas,BHS,2022-11-06,,,,30.857
Bahamas,BHS,2022-11-13,,,,24
Bahamas,BHS,2022-11-20,,,,20.571
Bahamas,BHS,2022-11-27,,,,22.571
Bahamas,BHS,2022-12-04,,,,22.429
Bahamas,BHS,2022-12-11,,,,18.143
Bahamas,BHS,2022-12-18,,,,15
Bahamas,BHS,2022-12-25,,,,10.286
Bahamas,BHS,2023-01-01,,,,8
Bahamas,BHS,2023-01-08,,,,5.429
Bahamas,BHS,2023-01-15,,,,2.143
Bahamas,BHS,2023-01-22,,,,0
Bahamas,BHS,2023-01-29,,,,0
Bahamas,BHS,2023-02-05,,,,0
Bahamas,BHS,2023-02-12,,,,0
Bahamas,BHS,2023-02-19,,,,0
Bahamas,BHS,2023-02-26,,,,0
Bahamas,BHS,2023-03-05,,,,0
Bahamas,BHS,2023-03-12,,,,0
Bahamas,BHS,2023-03-19,,,,0
Bahamas,BHS,2023-03-26,,,,0
Bahamas,BHS,2023-04-02,,,,0
Bahamas,BHS,2023-04-09,,,,0
Bahamas,BHS,2023-04-16,,,,73.143
Bahamas,BHS,2023-04-23,,,,84.714
Bahamas,BHS,2023-04-30,,,,84.714
Bahamas,BHS,2023-05-07,,,,84.714
Bahamas,BHS,2023-05-14,,,,84.714
Bahamas,BHS,2023-05-21,,,,84.714
Bahamas,BHS,2023-05-28,,,,84.714
Bahamas,BHS,2023-06-04,,,,11.571
Bahamas,BHS,2023-06-11,,,,0
Bahamas,BHS,2023-06-18,,,,0
Bahamas,BHS,2023-06-25,,,,0
Bahamas,BHS,2023-07-02,,,,0
Bahamas,BHS,2023-07-09,,,,0
Bahamas,BHS,2023-07-16,,,,0
Bahamas,BHS,2023-07-23,,,,0
Bahamas,BHS,2023-07-30,,,,0
Bahamas,BHS,2023-08-06,,,,0
Bahamas,BHS,2023-08-13,,,,0
Bahamas,BHS,2023-08-20,,,,0
Bahamas,BHS,2023-08-27,,,,0
Bahamas,BHS,2023-09-03,,,,0
Bahamas,BHS,2023-09-10,,,,0
Bahamas,BHS,2023-09-17,,,,0
Bahamas,BHS,2023-09-24,,,,0
Bahamas,BHS,2023-10-01,,,,0
Bahamas,BHS,2023-10-08,,,,0
Bahamas,BHS,2023-10-15,,,,0
Bahamas,BHS,2023-10-22,,,,0
Bahamas,BHS,2023-10-29,,,,0
Bahamas,BHS,2023-11-05,,,,0
Bahamas,BHS,2023-11-12,,,,0
Bahamas,BHS,2023-11-19,,,,0
Bahamas,BHS,2023-11-26,,,,0
Bahamas,BHS,2023-12-03,,,,0
Bahamas,BHS,2023-12-10,,,,0
Bahamas,BHS,2023-12-17,,,,0
Bahamas,BHS,2023-12-24,,,,0
Bahamas,BHS,2023-12-31,,,,0
Bahamas,BHS,2024-01-07,,,,0
Bahamas,BHS,2024-01-14,,,,0
Bahrain,BHR,2020-05-01,238.076103370588,130.634444444445,422.426084724691,
Bahrain,BHR,2020-05-02,188.514812654851,103.492222222223,333.262645777514,
Bahrain,BHR,2020-05-03,200.856006177727,110.317777777778,354.070854138243,439
Bahrain,BHR,2020-05-04,212.617178572793,116.825555555556,373.821155007615,
Bahrain,BHR,2020-05-05,233.906631179804,128.571111111111,410.338360807228,
Bahrain,BHR,2020-05-06,262.407391978359,144.285555555556,459.279306588578,
Bahrain,BHR,2020-05-07,292.340464079757,160.793333333334,510.584681669075,
Bahrain,BHR,2020-05-08,334.381612765055,183.967777777778,583.008193733891,
Bahrain,BHR,2020-05-09,367.468362018798,202.222222222222,639.519905087814,
Bahrain,BHR,2020-05-10,429.671484051948,236.507777777778,746.822447716044,637.571
Bahrain,BHR,2020-05-11,449.18557191765,247.301111111111,779.8855017612,
Bahrain,BHR,2020-05-12,490.897365108608,270.317777777778,851.504556575164,
Bahrain,BHR,2020-05-13,521.935520207009,287.46,904.562949135104,
Bahrain,BHR,2020-05-14,542.310382252532,298.73,939.191962443116,
Bahrain,BHR,2020-05-15,575.938398719809,317.301111111111,996.759179713477,
Bahrain,BHR,2020-05-16,616.189959344239,339.523333333333,1065.78789503759,
Bahrain,BHR,2020-05-17,568.298587017212,313.174444444444,982.412734982555,895.857
Bahrain,BHR,2020-05-18,580.328789237334,319.841111111111,1002.6015355958,
Bahrain,BHR,2020-05-19,560.973274621009,309.206666666667,968.744426003294,
Bahrain,BHR,2020-05-20,576.178058656735,317.618888888889,994.736269765271,
Bahrain,BHR,2020-05-21,596.567970528615,328.888888888889,1029.43618621168,
Bahrain,BHR,2020-05-22,568.8802785296,313.651111111111,981.135265620229,
Bahrain,BHR,2020-05-23,527.092901307877,290.634444444444,908.815049291951,
Bahrain,BHR,2020-05-24,591.53336450139,326.19,1019.66963208034,1159.143
Bahrain,BHR,2020-05-25,628.048506516319,346.348888888889,1082.22584102968,
Bahrain,BHR,2020-05-26,571.885842315018,315.396666666667,985.063649975812,
Bahrain,BHR,2020-05-27,527.819922819208,291.111111111111,908.820683414042,
Bahrain,BHR,2020-05-28,502.179357401875,276.984444444444,864.563707661492,
Bahrain,BHR,2020-05-29,540.426997033385,298.095555555556,930.198412471142,
Bahrain,BHR,2020-05-30,585.577617860631,323.015555555556,1007.64768026166,
Bahrain,BHR,2020-05-31,572.892585515902,316.032222222222,985.755231724939,1393.286
Bahrain,BHR,2020-06-01,650.266723234492,358.73,1118.79891157355,
Bahrain,BHR,2020-06-02,757.560612302336,417.936666666667,1303.15869060701,
Bahrain,BHR,2020-06-03,847.296542313225,467.46,1457.57326727426,
Bahrain,BHR,2020-06-04,915.451134765242,505.078888888889,1574.39502212848,
Bahrain,BHR,2020-06-05,933.259561982216,514.921111111111,1604.88547720398,
Bahrain,BHR,2020-06-06,974.079616074902,537.46,1674.89423337459,
Bahrain,BHR,2020-06-07,1032.73603601324,569.841111111111,1775.65933055902,1801.429
Bahrain,BHR,2020-06-08,967.982895595347,534.126666666667,1664.23110834258,
Bahrain,BHR,2020-06-09,1039.29630963552,573.492222222222,1786.5331190041,
Bahrain,BHR,2020-06-10,1118.65932903906,617.301111111111,1922.68620138032,
Bahrain,BHR,2020-06-11,1107.99077729436,611.428888888889,1904.08283838861,
Bahrain,BHR,2020-06-12,969.611698306127,535.078888888889,1666.20484606341,
Bahrain,BHR,2020-06-13,1115.41777434948,615.555555555556,1916.4752515607,
Bahrain,BHR,2020-06-14,1105.61515402087,610.158888888889,1899.36172475155,2234
Bahrain,BHR,2020-06-15,1087.47308814846,600.158888888889,1868.08445388427,
Bahrain,BHR,2020-06-16,1034.24385775128,570.793333333333,1776.36622827977,
Bahrain,BHR,2020-06-17,964.33834011293,532.222222222222,1656.29352435354,
Bahrain,BHR,2020-06-18,947.353519481598,522.856666666667,1627.07306141464,
Bahrain,BHR,2020-06-19,1082.2220887898,597.301111111111,1858.67107033059,
Bahrain,BHR,2020-06-20,921.156455669157,508.412222222222,1581.86524687474,
Bahrain,BHR,2020-06-21,892.67650037276,492.698888888889,1532.82340649885,2578.143
Bahrain,BHR,2020-06-22,926.02725093362,511.111111111111,1589.90134884735,
Bahrain,BHR,2020-06-23,976.059811212007,538.73,1675.85500030317,
Bahrain,BHR,2020-06-24,1009.12773508193,556.984444444444,1732.5301995799,
Bahrain,BHR,2020-06-25,1037.88184073318,572.856666666667,1781.99917362366,
Bahrain,BHR,2020-06-26,1049.96027729919,579.523333333333,1803.01861481352,
Bahrain,BHR,2020-06-27,1118.40782329266,617.301111111111,1920.37322813602,
Bahrain,BHR,2020-06-28,1131.93195754756,624.762222222222,1943.56686876736,2927.571
Bahrain,BHR,2020-06-29,1133.37882248961,625.555555555556,1946.08782478168,
Bahrain,BHR,2020-06-30,1102.04502273979,608.254444444444,1892.30930802535,
Bahrain,BHR,2020-07-01,1062.94657776768,586.666666666667,1824.99889607178,
Bahrain,BHR,2020-07-02,1105.52873890498,610.158888888889,1898.18176303403,
Bahrain,BHR,2020-07-03,1080.23914785312,596.19,1854.99589420983,
Bahrain,BHR,2020-07-04,1036.83378240062,572.222222222222,1780.85646280327,
Bahrain,BHR,2020-07-05,1032.54383816064,569.841111111111,1773.65004978572,3158.571
Bahrain,BHR,2020-07-06,1053.28067853161,581.27,1809.43672695497,
Bahrain,BHR,2020-07-07,1030.30015843357,568.571111111111,1769.79464644984,
Bahrain,BHR,2020-07-08,1024.86907997927,565.555555555556,1760.62668685212,
Bahrain,BHR,2020-07-09,1011.6747188691,558.254444444444,1738.16327457649,
Bahrain,BHR,2020-07-10,1061.76780300733,585.873333333333,1824.59789054441,
Bahrain,BHR,2020-07-11,1043.97792154925,576.032222222222,1794.26565608072,
Bahrain,BHR,2020-07-12,1039.42336707497,573.492222222222,1786.69787093219,3381.143
Bahrain,BHR,2020-07-13,1028.25484359965,567.301111111111,1767.86117946573,
Bahrain,BHR,2020-07-14,1051.61828244465,580.158888888889,1808.36897752699,
Bahrain,BHR,2020-07-15,1081.02958395659,596.348888888889,1859.39021487797,
Bahrain,BHR,2020-07-16,1044.26796253652,576.032222222222,1796.65162057289,
Bahrain,BHR,2020-07-17,1023.33189647438,564.444444444444,1761.16361700435,
Bahrain,BHR,2020-07-18,988.295995366928,545.078888888889,1701.66152267717,
Bahrain,BHR,2020-07-19,1017.15768014284,560.952222222222,1751.65061999593,3601.571
Bahrain,BHR,2020-07-20,1001.99003346499,552.54,1726.40909602549,
Bahrain,BHR,2020-07-21,996.036991416776,549.206666666667,1716.5637296703,
Bahrain,BHR,2020-07-22,932.220148354466,513.967777777778,1607.16421264297,
Bahrain,BHR,2020-07-23,885.962261219871,488.412222222222,1528.22639336125,
Bahrain,BHR,2020-07-24,838.550241488379,462.222222222222,1447.34315516065,
Bahrain,BHR,2020-07-25,859.678044926076,473.81,1484.83333001403,
Bahrain,BHR,2020-07-26,790.085695676499,435.396666666667,1365.43349886605,3480.571
Bahrain,BHR,2020-07-27,780.404192111726,430,1349.71473818288,
Bahrain,BHR,2020-07-28,733.560110154475,404.126666666667,1269.62954568958,
Bahrain,BHR,2020-07-29,750.685724241878,413.492222222223,1300.73022433971,
Bahrain,BHR,2020-07-30,770.709010434736,424.444444444445,1336.4420874671,
Bahrain,BHR,2020-07-31,795.365055601505,437.936666666667,1380.81554415169,
Bahrain,BHR,2020-08-01,727.774321645616,400.634444444445,1265.16230581672,
Bahrain,BHR,2020-08-02,704.584591873395,387.777777777778,1226.22372606463,3280.429
Bahrain,BHR,2020-08-03,693.802046969403,381.745555555556,1209.21568718761,
Bahrain,BHR,2020-08-04,678.993016187011,373.492222222223,1185.51832975372,
Bahrain,BHR,2020-08-05,638.213662385536,350.952222222223,1116.38512230554,
Bahrain,BHR,2020-08-06,636.121140141086,349.682222222223,1115.30176697756,
Bahrain,BHR,2020-08-07,616.430054105964,338.730000000001,1083.53173936088,
Bahrain,BHR,2020-08-08,671.884235502626,369.047777777779,1185.09141347676,
Bahrain,BHR,2020-08-09,705.156797452774,387.143333333335,1246.95908078381,3185.429
Bahrain,BHR,2020-08-10,715.93464737695,392.856666666669,1270.34678197392,
Bahrain,BHR,2020-08-11,741.53183276737,406.666666666669,1320.76873173644,
Bahrain,BHR,2020-02-09,,,,0
Bahrain,BHR,2020-02-16,,,,0
Bahrain,BHR,2020-02-23,,,,0
Bahrain,BHR,2020-03-01,,,,5.857
Bahrain,BHR,2020-03-08,,,,9
Bahrain,BHR,2020-03-15,,,,30.143
Bahrain,BHR,2020-03-22,,,,44.429
Bahrain,BHR,2020-03-29,,,,68
Bahrain,BHR,2020-04-05,,,,98.286
Bahrain,BHR,2020-04-12,,,,148.571
Bahrain,BHR,2020-04-19,,,,247.429
Bahrain,BHR,2020-04-26,,,,360.857
Bahrain,BHR,2020-08-16,,,,3023.286
Bahrain,BHR,2020-08-23,,,,2883
Bahrain,BHR,2020-08-30,,,,2703
Bahrain,BHR,2020-09-06,,,,2681
Bahrain,BHR,2020-09-13,,,,2977
Bahrain,BHR,2020-09-20,,,,3329.857
Bahrain,BHR,2020-09-27,,,,3592.286
Bahrain,BHR,2020-10-04,,,,3697.143
Bahrain,BHR,2020-10-11,,,,3749.857
Bahrain,BHR,2020-10-18,,,,3740
Bahrain,BHR,2020-10-25,,,,3600.571
Bahrain,BHR,2020-11-01,,,,3151.286
Bahrain,BHR,2020-11-08,,,,2680.714
Bahrain,BHR,2020-11-15,,,,2249.714
Bahrain,BHR,2020-11-22,,,,1897.286
Bahrain,BHR,2020-11-29,,,,1622.571
Bahrain,BHR,2020-12-06,,,,1451.571
Bahrain,BHR,2020-12-13,,,,1284.286
Bahrain,BHR,2020-12-20,,,,1202.429
Bahrain,BHR,2020-12-27,,,,1179.143
Bahrain,BHR,2021-01-03,,,,1237.286
Bahrain,BHR,2021-01-10,,,,1389.429
Bahrain,BHR,2021-01-17,,,,1517.571
Bahrain,BHR,2021-01-24,,,,1674.857
Bahrain,BHR,2021-01-31,,,,1951.571
Bahrain,BHR,2021-02-07,,,,2378.714
Bahrain,BHR,2021-02-14,,,,2940.571
Bahrain,BHR,2021-02-21,,,,3435.714
Bahrain,BHR,2021-02-28,,,,3780.143
Bahrain,BHR,2021-03-07,,,,4122.571
Bahrain,BHR,2021-03-14,,,,4421.143
Bahrain,BHR,2021-03-21,,,,4671.429
Bahrain,BHR,2021-03-28,,,,4872.143
Bahrain,BHR,2021-04-04,,,,5095.429
Bahrain,BHR,2021-04-11,,,,5452.571
Bahrain,BHR,2021-04-18,,,,5905
Bahrain,BHR,2021-04-25,,,,6315.571
Bahrain,BHR,2021-05-02,,,,6799
Bahrain,BHR,2021-05-09,,,,7511.286
Bahrain,BHR,2021-05-16,,,,8325
Bahrain,BHR,2021-05-23,,,,9585.714
Bahrain,BHR,2021-05-30,,,,11471
Bahrain,BHR,2021-06-06,,,,12352.714
Bahrain,BHR,2021-06-13,,,,12502.429
Bahrain,BHR,2021-06-20,,,,12061.429
Bahrain,BHR,2021-06-27,,,,11012.857
Bahrain,BHR,2021-07-04,,,,9599
Bahrain,BHR,2021-07-11,,,,7463.143
Bahrain,BHR,2021-07-18,,,,4585.286
Bahrain,BHR,2021-07-25,,,,2690.143
Bahrain,BHR,2021-08-01,,,,1619.143
Bahrain,BHR,2021-08-08,,,,1074.571
Bahrain,BHR,2021-08-15,,,,831.571
Bahrain,BHR,2021-08-22,,,,749.714
Bahrain,BHR,2021-08-29,,,,733.429
Bahrain,BHR,2021-09-05,,,,731.429
Bahrain,BHR,2021-09-12,,,,744.143
Bahrain,BHR,2021-09-19,,,,713.286
Bahrain,BHR,2021-09-26,,,,685.143
Bahrain,BHR,2021-10-03,,,,622.714
Bahrain,BHR,2021-10-10,,,,580.429
Bahrain,BHR,2021-10-17,,,,540.571
Bahrain,BHR,2021-10-24,,,,515.714
Bahrain,BHR,2021-10-31,,,,453.143
Bahrain,BHR,2021-11-07,,,,408.857
Bahrain,BHR,2021-11-14,,,,350.857
Bahrain,BHR,2021-11-21,,,,310.429
Bahrain,BHR,2021-11-28,,,,279.286
Bahrain,BHR,2021-12-05,,,,253.286
Bahrain,BHR,2021-12-12,,,,215.857
Bahrain,BHR,2021-12-19,,,,230.857
Bahrain,BHR,2021-12-26,,,,353.857
Bahrain,BHR,2022-01-02,,,,782.286
Bahrain,BHR,2022-01-09,,,,1932.857
Bahrain,BHR,2022-01-16,,,,3980.286
Bahrain,BHR,2022-01-23,,,,7094.714
Bahrain,BHR,2022-01-30,,,,11997.857
Bahrain,BHR,2022-02-06,,,,19280.285
Bahrain,BHR,2022-02-13,,,,25574.43
Bahrain,BHR,2022-02-20,,,,29392.285
Bahrain,BHR,2022-02-27,,,,31216
Bahrain,BHR,2022-03-06,,,,31393.857
Bahrain,BHR,2022-03-13,,,,29825
Bahrain,BHR,2022-03-20,,,,25973.285
Bahrain,BHR,2022-03-27,,,,19570
Bahrain,BHR,2022-04-03,,,,13860.143
Bahrain,BHR,2022-04-10,,,,10144
Bahrain,BHR,2022-04-17,,,,7624.143
Bahrain,BHR,2022-04-24,,,,5808.429
Bahrain,BHR,2022-05-01,,,,4637.857
Bahrain,BHR,2022-05-08,,,,4035.286
Bahrain,BHR,2022-05-15,,,,3805
Bahrain,BHR,2022-05-22,,,,3605.286
Bahrain,BHR,2022-05-29,,,,3507.571
Bahrain,BHR,2022-06-05,,,,3615.857
Bahrain,BHR,2022-06-12,,,,4113
Bahrain,BHR,2022-06-19,,,,5020.286
Bahrain,BHR,2022-06-26,,,,6358
Bahrain,BHR,2022-07-03,,,,7392.286
Bahrain,BHR,2022-07-10,,,,8239.714
Bahrain,BHR,2022-07-17,,,,9135.857
Bahrain,BHR,2022-07-24,,,,9543.286
Bahrain,BHR,2022-07-31,,,,9229
Bahrain,BHR,2022-08-07,,,,8365.429
Bahrain,BHR,2022-08-14,,,,7112.143
Bahrain,BHR,2022-08-21,,,,5807
Bahrain,BHR,2022-08-28,,,,4625.571
Bahrain,BHR,2022-09-04,,,,3472.857
Bahrain,BHR,2022-09-11,,,,2688.571
Bahrain,BHR,2022-09-18,,,,2359.571
Bahrain,BHR,2022-09-25,,,,2267.714
Bahrain,BHR,2022-10-02,,,,2061.714
Bahrain,BHR,2022-10-09,,,,1978.571
Bahrain,BHR,2022-10-16,,,,2059.286
Bahrain,BHR,2022-10-23,,,,2158.286
Bahrain,BHR,2022-10-30,,,,2255.286
Bahrain,BHR,2022-11-06,,,,2252.571
Bahrain,BHR,2022-11-13,,,,2140.143
Bahrain,BHR,2022-11-20,,,,1990.714
Bahrain,BHR,2022-11-27,,,,1789.143
Bahrain,BHR,2022-12-04,,,,1620.714
Bahrain,BHR,2022-12-11,,,,1323
Bahrain,BHR,2022-12-18,,,,1019.143
Bahrain,BHR,2022-12-25,,,,729.286
Bahrain,BHR,2023-01-01,,,,479
Bahrain,BHR,2023-01-08,,,,267.714
Bahrain,BHR,2023-01-15,,,,121.143
Bahrain,BHR,2023-01-22,,,,0
Bahrain,BHR,2023-01-29,,,,0
Bahrain,BHR,2023-02-05,,,,0
Bahrain,BHR,2023-02-12,,,,0
Bahrain,BHR,2023-02-19,,,,0
Bahrain,BHR,2023-02-26,,,,0
Bahrain,BHR,2023-03-05,,,,0
Bahrain,BHR,2023-03-12,,,,0
Bahrain,BHR,2023-03-19,,,,0
Bahrain,BHR,2023-03-26,,,,0
Bahrain,BHR,2023-04-02,,,,0
Bahrain,BHR,2023-04-09,,,,0
Bahrain,BHR,2023-04-16,,,,0
Bahrain,BHR,2023-04-23,,,,0
Bahrain,BHR,2023-04-30,,,,0
Bahrain,BHR,2023-05-07,,,,0
Bahrain,BHR,2023-05-14,,,,0
Bahrain,BHR,2023-05-21,,,,0
Bahrain,BHR,2023-05-28,,,,0
Bahrain,BHR,2023-06-04,,,,0
Bahrain,BHR,2023-06-11,,,,0
Bahrain,BHR,2023-06-18,,,,0
Bahrain,BHR,2023-06-25,,,,0
Bahrain,BHR,2023-07-02,,,,0
Bahrain,BHR,2023-07-09,,,,0
Bahrain,BHR,2023-07-16,,,,0
Bahrain,BHR,2023-07-23,,,,0
Bahrain,BHR,2023-07-30,,,,0
Bahrain,BHR,2023-08-06,,,,0
Bahrain,BHR,2023-08-13,,,,0
Bahrain,BHR,2023-08-20,,,,0
Bahrain,BHR,2023-08-27,,,,0
Bahrain,BHR,2023-09-03,,,,0
Bahrain,BHR,2023-09-10,,,,0
Bahrain,BHR,2023-09-17,,,,0
Bahrain,BHR,2023-09-24,,,,0
Bahrain,BHR,2023-10-01,,,,0
Bahrain,BHR,2023-10-08,,,,0
Bahrain,BHR,2023-10-15,,,,0
Bahrain,BHR,2023-10-22,,,,0
Bahrain,BHR,2023-10-29,,,,0
Bahrain,BHR,2023-11-05,,,,0
Bahrain,BHR,2023-11-12,,,,0
Bahrain,BHR,2023-11-19,,,,0
Bahrain,BHR,2023-11-26,,,,0
Bahrain,BHR,2023-12-03,,,,0
Bahrain,BHR,2023-12-10,,,,0
Bahrain,BHR,2023-12-17,,,,0
Bahrain,BHR,2023-12-24,,,,0
Bahrain,BHR,2023-12-31,,,,0
Bahrain,BHR,2024-01-07,,,,0
Bahrain,BHR,2024-01-14,,,,0
Bangladesh,BGD,2020-03-25,410.184554670589,128.239183479982,1310.3241313324,
Bangladesh,BGD,2020-03-26,328.101877360509,111.169934753616,929.317755190308,
Bangladesh,BGD,2020-03-27,363.185091444167,132.803685150357,934.531224298109,
Bangladesh,BGD,2020-03-28,247.891636442514,96.5881116988243,592.926548325176,
Bangladesh,BGD,2020-03-29,159.460164543606,65.2519060551542,361.59203388578,6.857
Bangladesh,BGD,2020-03-30,120.908488786812,51.301549749649,265.318566883962,
Bangladesh,BGD,2020-03-31,72.606954699923,31.5226103609478,156.11665596108,
Bangladesh,BGD,2020-04-01,44.9625601495722,19.7485537451904,95.6193483787476,
Bangladesh,BGD,2020-04-02,46.5421554567577,20.590197501267,98.4164749333166,
Bangladesh,BGD,2020-04-03,20.6395418387096,9.17519219924537,43.4739944080194,
Bangladesh,BGD,2020-04-04,28.0438734487829,12.524571993706,58.8407356657133,
Bangladesh,BGD,2020-04-05,39.983346322749,17.9470828541532,83.4095502176051,12.571
Bangladesh,BGD,2020-04-06,60.2009139242851,27.1987462134274,124.755344607047,
Bangladesh,BGD,2020-04-07,97.9345431912724,44.563588009295,201.221787343513,
Bangladesh,BGD,2020-04-08,129.496425229365,59.404303987656,264.29948195093,
Bangladesh,BGD,2020-04-09,164.429030441884,75.9911917060147,333.126078243157,
Bangladesh,BGD,2020-04-10,242.901898988302,113.008304398373,487.998072466162,
Bangladesh,BGD,2020-04-11,287.57850715799,134.600669803729,573.324772178102,
Bangladesh,BGD,2020-04-12,294.769608125583,138.758590894468,584.291249271923,88.714
Bangladesh,BGD,2020-04-13,347.928229999054,164.657610260209,685.801303408875,
Bangladesh,BGD,2020-04-14,408.983523183714,194.426762592721,802.753273319189,
Bangladesh,BGD,2020-04-15,474.309694754477,226.446956248646,926.998041476199,
Bangladesh,BGD,2020-04-16,531.521616577892,254.54962058589,1035.31606376736,
Bangladesh,BGD,2020-04-17,616.283920091582,296.257546684297,1196.53658852985,
Bangladesh,BGD,2020-04-18,668.443715491857,322.28649290726,1293.40065208082,
Bangladesh,BGD,2020-04-19,753.578566012005,364.446052315766,1453.65282355219,350.857
Bangladesh,BGD,2020-04-20,802.89692761826,389.59324276207,1544.79569528564,
Bangladesh,BGD,2020-04-21,910.66837195953,443.079590153329,1748.67725397727,
Bangladesh,BGD,2020-04-22,981.13237884784,478.665856273549,1880.63273434154,
Bangladesh,BGD,2020-04-23,1030.26687300661,503.764411711808,1969.89788855277,
Bangladesh,BGD,2020-04-24,1042.16706606125,510.585089637547,1986.30293302422,
Bangladesh,BGD,2020-04-25,1121.66436280546,550.71245821324,2132.93436925181,
Bangladesh,BGD,2020-04-26,1111.60605318233,546.93145438027,2108.40282760899,773.286
Bangladesh,BGD,2020-04-27,1144.69270178991,563.969825150775,2167.23716819799,
Bangladesh,BGD,2020-04-28,1141.50770545607,563.125384608747,2157.66555204646,
Bangladesh,BGD,2020-04-29,1183.37903123542,584.49844088461,2233.71189399306,
Bangladesh,BGD,2020-04-30,1280.09984966505,632.670855788441,2413.30619365165,
Bangladesh,BGD,2020-05-01,1340.8260416296,663.088424273375,2526.62209225352,
Bangladesh,BGD,2020-05-02,1372.79539915462,679.276429994552,2584.60095468905,
Bangladesh,BGD,2020-05-03,1475.58531205622,730.597328273996,2777.00389668731,1349.714
Bangladesh,BGD,2020-05-04,1583.6583874194,784.353878160726,2980.23552255592,
Bangladesh,BGD,2020-05-05,1673.55551261582,828.920221409253,3148.47014770845,
Bangladesh,BGD,2020-05-06,1785.52447386992,884.563969910244,3358.31717448473,
Bangladesh,BGD,2020-05-07,1866.00280811057,924.822481528167,3509.34024250141,
Bangladesh,BGD,2020-05-08,1946.74716455549,964.331810082202,3661.65214666405,
Bangladesh,BGD,2020-05-09,2028.58248924279,1005.77625709506,3814.51829362342,
Bangladesh,BGD,2020-05-10,2089.99163938171,1037.01776686108,3925.84744274623,2090.429
Bangladesh,BGD,2020-05-11,2211.0973794507,1097.72836819839,4152.49523862156,
Bangladesh,BGD,2020-05-12,2387.29283724257,1186.01863459585,4480.85196515451,
Bangladesh,BGD,2020-05-13,2494.51433129781,1239.77201763779,4676.29596362002,
Bangladesh,BGD,2020-05-14,2683.99543078828,1334.24520286003,5024.35713455991,
Bangladesh,BGD,2020-05-15,2856.3592429782,1421.21879766628,5338.24058737063,
Bangladesh,BGD,2020-05-16,3096.51901002784,1542.91269477548,5776.59926101531,
Bangladesh,BGD,2020-05-17,3243.30454705529,1616.31790557295,6041.85669453296,3174.286
Bangladesh,BGD,2020-05-18,3424.53476173958,1709.04698811374,6368.90647130583,
Bangladesh,BGD,2020-05-19,3678.85121249419,1838.67622334718,6828.71976801968,
Bangladesh,BGD,2020-05-20,3793.66506976197,1897.61719342914,7032.95632959566,
Bangladesh,BGD,2020-05-21,3973.45148303542,1989.3869895747,7354.73443324121,
Bangladesh,BGD,2020-05-22,4261.13412352398,2135.62988121179,7878.89609385377,
Bangladesh,BGD,2020-05-23,4425.60722551645,2219.44447916797,8175.1047165195,
Bangladesh,BGD,2020-05-24,4767.14703505262,2391.86121429218,8799.82462677616,4788.857
Bangladesh,BGD,2020-05-25,4795.88935590164,2406.96630469894,8850.46207851175,
Bangladesh,BGD,2020-05-26,4858.85886932711,2437.85840161014,8961.38886826787,
Bangladesh,BGD,2020-05-27,4722.43264501135,2369.71509947973,8706.13009948681,
Bangladesh,BGD,2020-05-28,4586.26835629532,2301.10144626826,8452.90946095573,
Bangladesh,BGD,2020-05-29,4577.68112110733,2299.33048372959,8434.2067126617,
Bangladesh,BGD,2020-05-30,4780.68759075188,2404.13892510666,8809.35675551364,
Bangladesh,BGD,2020-05-31,4623.93358165054,2328.26792094982,8517.80216243963,6647.429
Bangladesh,BGD,2020-06-01,4876.84701021097,2460.93825209394,8981.34805415109,
Bangladesh,BGD,2020-06-02,4904.33302980756,2482.86021659488,9022.31238500341,
Bangladesh,BGD,2020-06-03,5392.39487268905,2739.22293672737,9908.38424171052,
Bangladesh,BGD,2020-06-04,5664.12696213679,2889.29620967983,10384.7321241431,
Bangladesh,BGD,2020-06-05,5679.83424560236,2910.30775701933,10388.3282524868,
Bangladesh,BGD,2020-06-06,5673.02245628128,2922.32103049783,10349.0679882597,
Bangladesh,BGD,2020-06-07,5854.15062874921,3032.8504196006,10644.2911920698,9044.714
Bangladesh,BGD,2020-06-08,5827.50435285765,3037.36381362268,10561.7453627037,
Bangladesh,BGD,2020-06-09,5858.65715580313,3072.53975530557,10581.8509863327,
Bangladesh,BGD,2020-06-10,5869.19542027137,3095.75002521934,10555.1832533862,
Bangladesh,BGD,2020-06-11,5959.04064102189,3162.05887269189,10678.4303802865,
Bangladesh,BGD,2020-06-12,6135.89003995166,3273.83310345338,10951.1704444419,
Bangladesh,BGD,2020-06-13,6281.60384355594,3368.86684217313,11169.0615671125,
Bangladesh,BGD,2020-06-14,6307.72578692571,3398.56736978936,11171.7850317002,11729.143
Bangladesh,BGD,2020-06-15,6391.79499125888,3458.37516723856,11280.9973543369,
