date,location,cases,deaths,tests,percent_positivity,CFR
2022-04,Brazil,536440.0,3991.0,0.0,NaN,0.007439788233539631
2022-04,British Virgin Islands,192.0,0.0,0.0,NaN,0.0
2022-04,Brunei,9716.0,1.0,0.0,NaN,0.0001029230135858378
2022-04,Bulgaria,19790.0,420.0,0.0,NaN,0.021222839818089943
2022-04,Burkina Faso,52.0,4.0,0.0,NaN,0.07692307692307693
2022-04,Burundi,681.0,0.0,0.0,NaN,0.0
2022-04,Cambodia,755.0,2.0,0.0,NaN,0.0026490066225165563
2022-04,Cameroon,213.0,0.0,0.0,NaN,0.0
2022-04,Canada,255246.0,1342.0,1475834.0,0.172950345364045,0.005257672989978295
2022-04,Cape Verde,56.0,0.0,1618.0,0.034610630407911,0.0
2022-04,Cayman Islands,1149.0,3.0,0.0,NaN,0.0026109660574412533
2022-04,Central African Republic,3.0,0.0,0.0,NaN,0.0
2022-04,Chad,110.0,3.0,0.0,NaN,0.02727272727272727
2022-04,Chile,101445.0,1077.0,1501286.0,0.06757206821351827,0.010616590270589974
2022-04,China,126894.0,2138.0,0.0,NaN,0.01684870837076615
2022-04,Colombia,7860.0,221.0,551423.0,0.01425403002776453,0.02811704834605598
2022-04,Comoros,22.0,0.0,0.0,NaN,0.0
2022-04,Congo,22.0,1.0,0.0,NaN,0.045454545454545456
2022-04,Cook Islands,3332.0,1.0,0.0,NaN,0.00030012004801920766
2022-04,Costa Rica,13058.0,117.0,211122.0,0.06185049402715018,0.008960024506049932
2022-04,Cote d'Ivoire,190.0,3.0,0.0,NaN,0.015789473684210527
2022-04,Croatia,24077.0,269.0,0.0,NaN,0.01117248826681065
2022-04,Cuba,15125.0,14.0,0.0,NaN,0.0009256198347107438
2022-04,Curacao,1876.0,6.0,12005.0,0.15626822157434403,0.0031982942430703624
2022-04,Cyprus,64775.0,60.0,1012177.0,0.06399572406802367,0.0009262832883056735
2022-04,Czechia,127787.0,509.0,491763.0,0.2598548487787816,0.003983190778404689
2022-04,Democratic Republic of Congo,404.0,0.0,0.0,NaN,0.0
2022-04,Denmark,69810.0,489.0,370359.0,0.18849278672855257,0.00700472711645896
2022-04,Djibouti,31.0,0.0,0.0,NaN,0.0
2022-04,Dominica,228.0,0.0,645.0,0.35348837209302325,0.0
2022-04,Dominican Republic,1238.0,1.0,8018.0,0.15440259416313296,0.0008077544426494346
2022-04,Ecuador,10754.0,163.0,74352.0,0.14463632451043684,0.015157150827599032
2022-04,Egypt,8204.0,189.0,0.0,NaN,0.02303754266211604
2022-04,El Salvador,1037.0,11.0,139359.0,0.007441212982297519,0.010607521697203472
2022-04,England,0.0,0.0,0.0,NaN,NaN
2022-04,Equatorial Guinea,4.0,0.0,0.0,NaN,0.0
2022-04,Eritrea,10.0,0.0,0.0,NaN,0.0
2022-04,Estonia,18113.0,86.0,82624.0,0.2192220178156468,0.004747971070501849
2022-04,Eswatini,621.0,4.0,0.0,NaN,0.00644122383252818
2022-04,Ethiopia,806.0,18.0,0.0,NaN,0.022332506203473945
2022-04,Europe,13390653.0,38675.0,0.0,NaN,0.0028882086631622818
2022-04,European Union,11560625.0,24180.0,0.0,NaN,0.0020915824187706113
2022-04,Faeroe Islands,0.0,0.0,0.0,NaN,NaN
2022-04,Falkland Islands,33.0,0.0,0.0,NaN,0.0
2022-04,Fiji,148.0,28.0,0.0,NaN,0.1891891891891892
2022-04,Finland,99034.0,579.0,295750.0,0.33485714285714285,0.005846476967506109
2022-04,France,3249330.0,3330.0,10326175.0,0.3146692749251296,0.001024826656572278
2022-04,French Guiana,1743.0,0.0,0.0,NaN,0.0
2022-04,French Polynesia,620.0,2.0,0.0,NaN,0.0032258064516129032
2022-04,Gabon,13.0,0.0,0.0,NaN,0.0
2022-04,Gambia,7.0,0.0,0.0,NaN,0.0
2022-04,Georgia,7939.0,92.0,76404.0,0.10390817234699753,0.011588361254566066
2022-04,Germany,3790172.0,4621.0,0.0,NaN,0.0012192058830047818
2022-04,Ghana,247.0,0.0,0.0,NaN,0.0
2022-04,Gibraltar,1157.0,0.0,0.0,NaN,0.0
2022-04,Greece,348996.0,1610.0,73217.0,4.766597921247798,0.004613233389494435
2022-04,Greenland,0.0,0.0,0.0,NaN,NaN
2022-04,Grenada,446.0,2.0,392.0,1.1377551020408163,0.004484304932735426
2022-04,Guadeloupe,11626.0,11.0,0.0,NaN,0.0009461551694477894
2022-04,Guam,727.0,13.0,9273.0,0.07839965491211043,0.017881705639614855
2022-04,Guatemala,18196.0,222.0,0.0,NaN,0.012200483622774237
2022-04,Guernsey,3333.0,3.0,0.0,NaN,0.0009000900090009
2022-04,Guinea,90.0,2.0,0.0,NaN,0.022222222222222223
2022-04,Guinea-Bissau,55.0,2.0,0.0,NaN,0.03636363636363636
2022-04,Guyana,184.0,2.0,0.0,NaN,0.010869565217391304
2022-04,Haiti,131.0,2.0,0.0,NaN,0.015267175572519083
2022-04,High income,22472295.0,55898.0,0.0,NaN,0.0024874183967414096
2022-04,Honduras,1924.0,22.0,0.0,NaN,0.011434511434511435
2022-04,Hong Kong,0.0,0.0,0.0,NaN,NaN
2022-04,Hungary,51595.0,790.0,223764.0,0.23057775155967894,0.015311561197790483
2022-04,Iceland,6387.0,23.0,28447.0,0.2245227967799768,0.003601064662595898
2022-04,India,38092.0,1189.0,47372983.0,0.0008040870046118903,0.03121390318177045
2022-04,Indonesia,45197.0,1430.0,0.0,NaN,0.031639268093015024
2022-04,Iran,66723.0,991.0,0.0,NaN,0.014852449680020382
2022-04,Iraq,6394.0,55.0,0.0,NaN,0.008601814200813263
2022-04,Ireland,86591.0,389.0,249081.0,0.3476419317410802,0.0044923837350302
2022-04,Isle of Man,3899.0,16.0,0.0,NaN,0.004103616311874839
2022-04,Israel,203820.0,217.0,1536395.0,0.13266119715307587,0.0010646649004023157
2022-04,Italy,1775098.0,3909.0,12865588.0,0.13797255127398764,0.002202131938630994
2022-04,Jamaica,861.0,68.0,30018.0,0.02868279032580452,0.07897793263646923
2022-04,Japan,1282293.0,1541.0,5073537.0,0.2527414306823819,0.0012017534214099274
2022-04,Jersey,3911.0,4.0,0.0,NaN,0.0010227563283047815
2022-04,Jordan,3260.0,33.0,0.0,NaN,0.010122699386503068
2022-04,Kazakhstan,706.0,3.0,0.0,NaN,0.00424929178470255
2022-04,Kenya,331.0,2.0,0.0,NaN,0.006042296072507553
2022-04,Kiribati,11.0,0.0,0.0,NaN,0.0
2022-04,Kosovo,629.0,8.0,0.0,NaN,0.012718600953895072
2022-04,Kuwait,2949.0,2.0,0.0,NaN,0.0006781959986436081
2022-04,Kyrgyzstan,98.0,6.0,0.0,NaN,0.061224489795918366
2022-04,Laos,37277.0,10.0,12859.0,2.898903491717863,0.000268261930949379
2022-04,Latvia,26695.0,236.0,128101.0,0.2083902545647575,0.008840606855216333
2022-04,Lebanon,5822.0,97.0,0.0,NaN,0.016660941257299895
2022-04,Lesotho,218.0,0.0,0.0,NaN,0.0
2022-04,Liberia,35.0,0.0,0.0,NaN,0.0
2022-04,Libya,484.0,33.0,6437.0,0.07519030604318783,0.06818181818181818
2022-04,Liechtenstein,988.0,0.0,0.0,NaN,0.0
2022-04,Lithuania,46688.0,230.0,183277.0,0.25474009286489846,0.004926319396847156
2022-04,Low income,7724.0,129.0,0.0,NaN,0.016701191092698082
2022-04,Lower middle income,1880002.0,7277.0,0.0,NaN,0.0038707405630419543
2022-04,Luxembourg,28609.0,43.0,64843.0,0.4412041392285983,0.0015030235240658535
2022-04,Macao,0.0,0.0,0.0,NaN,NaN
2022-04,Madagascar,143.0,7.0,0.0,NaN,0.04895104895104895
2022-04,Malawi,139.0,7.0,0.0,NaN,0.050359712230215826
2022-04,Malaysia,292206.0,711.0,2097779.0,0.13929303325088105,0.0024332149237181987
2022-04,Maldives,2097.0,0.0,2103.0,0.9971469329529244,0.0
2022-04,Mali,257.0,4.0,0.0,NaN,0.01556420233463035
2022-04,Malta,13476.0,57.0,78326.0,0.17205014937568625,0.004229741763134461
2022-04,Marshall Islands,8.0,0.0,0.0,NaN,0.0
2022-04,Martinique,6902.0,6.0,0.0,NaN,0.0008693132425383947
2022-04,Mauritania,17.0,0.0,0.0,NaN,0.0
2022-04,Mauritius,12067.0,22.0,0.0,NaN,0.0018231540565177757
2022-04,Mayotte,199.0,0.0,0.0,NaN,0.0
2022-04,Mexico,18331.0,411.0,159452.0,0.1149624965506861,0.022421035404506028
2022-04,Micronesia (country),2.0,0.0,0.0,NaN,0.0
2022-04,Moldova,4384.0,72.0,13787.0,0.31798070646260973,0.016423357664233577
2022-04,Monaco,1145.0,3.0,0.0,NaN,0.0026200873362445414
2022-04,Mongolia,1532.0,0.0,0.0,NaN,0.0
2022-04,Montenegro,1892.0,16.0,0.0,NaN,0.008456659619450317
2022-04,Montserrat,2.0,0.0,0.0,NaN,0.0
2022-04,Morocco,1747.0,8.0,0.0,NaN,0.0045792787635947334
2022-04,Mozambique,121.0,1.0,0.0,NaN,0.008264462809917356
2022-04,Myanmar,1891.0,4.0,16383.0,0.11542452542269425,0.0021152829190904283
2022-04,Namibia,747.0,6.0,0.0,NaN,0.008032128514056224
2022-04,Nauru,3.0,0.0,0.0,NaN,0.0
2022-04,Nepal,411.0,0.0,0.0,NaN,0.0
2022-04,Netherlands,263709.0,218.0,249473.0,1.057064291526538,0.0008266687902195223
2022-04,New Caledonia,286.0,2.0,0.0,NaN,0.006993006993006993
2022-04,New Zealand,277883.0,413.0,0.0,NaN,0.0014862370134193167
2022-04,Nicaragua,149.0,4.0,0.0,NaN,0.026845637583892617
2022-04,Niger,113.0,1.0,0.0,NaN,0.008849557522123894
2022-04,Nigeria,389.0,1.0,0.0,NaN,0.002570694087403599
2022-04,Niue,3.0,0.0,0.0,NaN,0.0
2022-04,North America,1365672.0,15675.0,0.0,NaN,0.011477865841871255
2022-04,North Korea,0.0,0.0,0.0,NaN,NaN
2022-04,North Macedonia,4093.0,41.0,6587.0,0.6213754364657659,0.01001710236989983
2022-04,Northern Cyprus,0.0,0.0,0.0,NaN,NaN
2022-04,Northern Ireland,0.0,0.0,0.0,NaN,NaN
2022-04,Northern Mariana Islands,199.0,1.0,0.0,NaN,0.005025125628140704
2022-04,Norway,25514.0,508.0,69102.0,0.3692223090503893,0.019910637297170183
2022-04,Oceania,1655731.0,1494.0,0.0,NaN,0.0009023204856344418
2022-04,Oman,997.0,7.0,0.0,NaN,0.007021063189568706
2022-04,Pakistan,4161.0,29.0,0.0,NaN,0.006969478490747416
2022-04,Palau,409.0,0.0,0.0,NaN,0.0
2022-04,Palestine,1310.0,2.0,16035.0,0.08169628936700966,0.0015267175572519084
2022-04,Panama,7980.0,20.0,80614.0,0.0989902498325353,0.002506265664160401
2022-04,Papua New Guinea,521.0,9.0,0.0,NaN,0.01727447216890595
2022-04,Paraguay,1272.0,183.0,0.0,NaN,0.14386792452830188
2022-04,Peru,15005.0,674.0,0.0,NaN,0.04491836054648451
2022-04,Philippines,7141.0,1167.0,564924.0,0.012640638386756449,0.16342248984736032
2022-04,Pitcairn,0.0,0.0,0.0,NaN,NaN
2022-04,Poland,48060.0,1120.0,0.0,NaN,0.023304203079483977
2022-04,Portugal,264764.0,575.0,1232577.0,0.21480524137640084,0.0021717454034536417
2022-04,Puerto Rico,43938.0,33.0,132609.0,0.3313349772639866,0.0007510583094360234
2022-04,Qatar,3385.0,0.0,393970.0,0.008592024773459907,0.0
2022-04,Reunion,47106.0,40.0,0.0,NaN,0.0008491487283997792
2022-04,Romania,48975.0,526.0,0.0,NaN,0.010740173557937722
2022-04,Russia,374395.0,7551.0,0.0,NaN,0.020168538575568586
2022-04,Rwanda,77.0,0.0,133880.0,0.0005751419181356438,0.0
2022-04,Saint Barthelemy,560.0,0.0,0.0,NaN,0.0
2022-04,Saint Helena,0.0,0.0,0.0,NaN,NaN
2022-04,Saint Kitts and Nevis,14.0,1.0,0.0,NaN,0.07142857142857142
2022-04,Saint Lucia,306.0,3.0,117.0,2.6153846153846154,0.00980392156862745
2022-04,Saint Martin (French part),328.0,0.0,0.0,NaN,0.0
2022-04,Saint Pierre and Miquelon,711.0,0.0,0.0,NaN,0.0
2022-04,Saint Vincent and the Grenadines,64.0,0.0,0.0,NaN,0.0
2022-04,Samoa,6185.0,13.0,0.0,NaN,0.0021018593371059015
2022-04,San Marino,1068.0,1.0,0.0,NaN,0.0009363295880149813
2022-04,Sao Tome and Principe,8.0,0.0,1220.0,0.006557377049180328,0.0
2022-04,Saudi Arabia,3074.0,38.0,343754.0,0.008942441397045562,0.01236174365647365
2022-04,Scotland,0.0,0.0,0.0,NaN,NaN
2022-04,Senegal,124.0,2.0,26924.0,0.0046055563809240824,0.016129032258064516
2022-04,Serbia,33373.0,207.0,298233.0,0.1119024386972602,0.006202618883528601
2022-04,Seychelles,2153.0,0.0,0.0,NaN,0.0
2022-04,Sierra Leone,3.0,0.0,0.0,NaN,0.0
2022-04,Singapore,110163.0,79.0,1034100.0,0.10653031621700029,0.0007171191779454082
2022-04,Sint Maarten (Dutch part),263.0,0.0,0.0,NaN,0.0
2022-04,Slovakia,87383.0,569.0,436355.0,0.2002566717466283,0.006511564034194294
2022-04,Slovenia,46464.0,222.0,289121.0,0.16070780054025824,0.004777892561983471
2022-04,Solomon Islands,3404.0,7.0,0.0,NaN,0.002056404230317274
2022-04,Somalia,75.0,0.0,0.0,NaN,0.0
2022-04,South Africa,47426.0,333.0,636574.0,0.07450194321477158,0.007021465019187787
2022-04,South America,749721.0,7061.0,0.0,NaN,0.009418170225990735
2022-04,South Korea,4926630.0,7057.0,7411399.0,0.6647368465791681,0.0014324193211180869
2022-04,South Sudan,225.0,0.0,0.0,NaN,0.0
2022-04,Spain,315791.0,1453.0,1727288.0,0.18282475186535194,0.0046011444278019325
2022-04,Sri Lanka,2270.0,43.0,79696.0,0.028483236297932143,0.01894273127753304
2022-04,Sudan,186.0,26.0,0.0,NaN,0.13978494623655913
2022-04,Suriname,169.0,3.0,489.0,0.3456032719836401,0.01775147928994083
2022-04,Sweden,14821.0,391.0,104170.0,0.14227704713449169,0.026381485729707846
2022-04,Switzerland,166573.0,182.0,504639.0,0.33008348542225235,0.0010926140490955917
2022-04,Syria,145.0,17.0,0.0,NaN,0.11724137931034483
2022-04,Taiwan,0.0,0.0,1461566.0,0.0,NaN
2022-04,Tajikistan,0.0,0.0,0.0,NaN,NaN
2022-04,Tanzania,57.0,3.0,0.0,NaN,0.05263157894736842
2022-04,Thailand,636789.0,2976.0,1268726.0,0.5019121543974033,0.004673447562693451
2022-04,Timor,39.0,0.0,0.0,NaN,0.0
2022-04,Togo,66.0,1.0,0.0,NaN,0.015151515151515152
2022-04,Tokelau,0.0,0.0,0.0,NaN,NaN
2022-04,Tonga,3962.0,9.0,0.0,NaN,0.002271580010095911
2022-04,Trinidad and Tobago,7323.0,82.0,25528.0,0.2868614854277656,0.011197596613409804
2022-04,Tunisia,5801.0,368.0,0.0,NaN,0.06343733838993278
2022-04,Turkey,226787.0,994.0,5247263.0,0.043220055865314924,0.004382967277665828
2022-04,Turkmenistan,0.0,0.0,0.0,NaN,NaN
2022-04,Turks and Caicos Islands,53.0,0.0,0.0,NaN,0.0
2022-04,Tuvalu,0.0,0.0,0.0,NaN,NaN
2022-04,Uganda,249.0,1.0,0.0,NaN,0.004016064257028112
2022-04,Ukraine,39435.0,468.0,0.0,NaN,0.011867630277672118
2022-04,United Arab Emirates,7095.0,0.0,7798170.0,0.0009098288444596617,0.0
2022-04,United Kingdom,1134325.0,5175.0,11594947.0,0.09782925269084887,0.0045621845590990235
2022-04,United States,944316.0,13205.0,22293692.0,0.04235799077155995,0.013983666484524248
2022-04,United States Virgin Islands,480.0,1.0,1840.0,0.2608695652173913,0.0020833333333333333
2022-04,Upper middle income,2529290.0,22400.0,0.0,NaN,0.008856240288776693
2022-04,Uruguay,15488.0,54.0,87043.0,0.17793504359914064,0.0034865702479338844
2022-04,Uzbekistan,824.0,0.0,0.0,NaN,0.0
2022-04,Vanuatu,4327.0,12.0,0.0,NaN,0.0027732840305061245
2022-04,Vatican,0.0,0.0,0.0,NaN,NaN
2022-04,Venezuela,2050.0,31.0,0.0,NaN,0.015121951219512195
2022-04,Vietnam,1552029.0,707.0,216951.0,7.153822752603122,0.0004555327252261395
2022-04,Wales,0.0,0.0,0.0,NaN,NaN
2022-04,Wallis and Futuna,1.0,0.0,0.0,NaN,0.0
2022-04,Western Sahara,0.0,0.0,0.0,NaN,NaN
2022-04,World,26970423.0,85772.0,0.0,NaN,0.0031802245000013534
2022-04,Yemen,15.0,6.0,0.0,NaN,0.4
2022-04,Zambia,2483.0,8.0,59256.0,0.04190292966113136,0.003221908981071285
2022-04,Zimbabwe,1757.0,31.0,0.0,NaN,0.017643710870802503
2022-05,Afghanistan,1475.0,20.0,0.0,NaN,0.013559322033898305
2022-05,Africa,275856.0,1259.0,0.0,NaN,0.004563975407458964
2022-05,Albania,1327.0,1.0,3651.0,0.3634620651876198,0.0007535795026375283
2022-05,Algeria,112.0,1.0,0.0,NaN,0.008928571428571428
2022-05,American Samoa,380.0,8.0,0.0,NaN,0.021052631578947368
2022-05,Andorra,1881.0,0.0,0.0,NaN,0.0
2022-05,Angola,443.0,0.0,0.0,NaN,0.0
2022-05,Anguilla,472.0,0.0,0.0,NaN,0.0
2022-05,Antigua and Barbuda,548.0,3.0,0.0,NaN,0.005474452554744526
2022-05,Argentina,158343.0,347.0,670343.0,0.23621190942547324,0.002191445153874816
2022-05,Armenia,135.0,3.0,47273.0,0.002855752755272566,0.022222222222222223
2022-05,Aruba,2118.0,1.0,0.0,NaN,0.00047214353163361664
2022-05,Asia,5132813.0,11571.0,0.0,NaN,0.002254319415104349
2022-05,Australia,1478635.0,1610.0,2574185.0,0.5744089876990193,0.001088842073939816
2022-05,Austria,148684.0,310.0,4495418.0,0.03307456614713026,0.002084958704366307
2022-05,Azerbaijan,281.0,5.0,0.0,NaN,0.017793594306049824
2022-05,Bahamas,1163.0,21.0,0.0,NaN,0.018056749785038694
2022-05,Bahrain,18154.0,12.0,0.0,NaN,0.000661011347361463
2022-05,Bangladesh,851.0,3.0,40465.0,0.02103052020264426,0.0035252643948296123
2022-05,Barbados,13228.0,56.0,0.0,NaN,0.0042334442092530995
2022-05,Belarus,5433.0,56.0,0.0,NaN,0.010307380820909259
2022-05,Belgium,117231.0,388.0,478641.0,0.24492469303716147,0.003309704770922367
2022-05,Belize,1630.0,1.0,0.0,NaN,0.0006134969325153375
2022-05,Benin,184.0,0.0,0.0,NaN,0.0
2022-05,Bermuda,1503.0,7.0,9800.0,0.15336734693877552,0.004657351962741184
2022-05,Bhutan,1854.0,1.0,0.0,NaN,0.0005393743257820927
2022-05,Bolivia,4171.0,41.0,139124.0,0.02998044909577068,0.009829777031886838
2022-05,Bonaire Sint Eustatius and Saba,485.0,1.0,0.0,NaN,0.002061855670103093
2022-05,Bosnia and Herzegovina,1075.0,27.0,0.0,NaN,0.025116279069767444
2022-05,Botswana,540.0,3.0,0.0,NaN,0.005555555555555556
2022-05,Brazil,582448.0,3762.0,0.0,NaN,0.006458945691289179
2022-05,British Virgin Islands,394.0,0.0,0.0,NaN,0.0
2022-05,Brunei,6970.0,0.0,0.0,NaN,0.0
2022-05,Bulgaria,11767.0,284.0,0.0,NaN,0.024135293617744538
2022-05,Burkina Faso,34.0,1.0,0.0,NaN,0.029411764705882353
2022-05,Burundi,2890.0,0.0,0.0,NaN,0.0
2022-05,Cambodia,46.0,0.0,0.0,NaN,0.0
2022-05,Cameroon,152.0,3.0,0.0,NaN,0.019736842105263157
2022-05,Canada,171461.0,2214.0,1068154.0,0.1605208612241306,0.012912557374563313
2022-05,Cape Verde,286.0,0.0,2176.0,0.13143382352941177,0.0
2022-05,Cayman Islands,2722.0,1.0,9358.0,0.2908741184013678,0.0003673769287288758
2022-05,Central African Republic,17.0,0.0,0.0,NaN,0.0
2022-05,Chad,21.0,0.0,0.0,NaN,0.0
2022-05,Chile,140122.0,502.0,1568080.0,0.08935896127748584,0.0035825923124134683
2022-05,China,1861172.0,1777.0,0.0,NaN,0.0009547747333400674
2022-05,Colombia,12652.0,89.0,0.0,NaN,0.007034460954789756
2022-05,Comoros,20.0,0.0,0.0,NaN,0.0
2022-05,Congo,23.0,0.0,0.0,NaN,0.0
2022-05,Cook Islands,909.0,0.0,0.0,NaN,0.0
2022-05,Costa Rica,43254.0,112.0,293703.0,0.1472712229701433,0.002589355897720442
2022-05,Cote d'Ivoire,296.0,0.0,635.0,0.46614173228346456,0.0
2022-05,Croatia,19054.0,201.0,0.0,NaN,0.01054896609635772
2022-05,Cuba,3741.0,6.0,0.0,NaN,0.0016038492381716118
2022-05,Curacao,1893.0,6.0,8753.0,0.2162687078715869,0.003169572107765452
2022-05,Cyprus,19644.0,53.0,0.0,NaN,0.002698024842191
2022-05,Czechia,28958.0,185.0,208241.0,0.1390600314059191,0.006388562746045998
2022-05,Democratic Republic of Congo,1695.0,1.0,0.0,NaN,0.0005899705014749262
2022-05,Denmark,26364.0,278.0,198787.0,0.13262436678454828,0.010544682142315279
2022-05,Djibouti,69.0,0.0,0.0,NaN,0.0
2022-05,Dominica,2262.0,4.0,2109.0,1.0725462304409672,0.0017683465959328027
2022-05,Dominican Republic,4080.0,1.0,21445.0,0.1902541384938214,0.00024509803921568627
2022-05,Ecuador,7956.0,41.0,80589.0,0.09872315080221866,0.005153343388637506
2022-05,Egypt,476.0,112.0,0.0,NaN,0.23529411764705882
2022-05,El Salvador,666.0,4.0,144111.0,0.0046214376418177655,0.006006006006006006
2022-05,England,0.0,0.0,0.0,NaN,NaN
2022-05,Equatorial Guinea,14.0,0.0,0.0,NaN,0.0
2022-05,Eritrea,23.0,0.0,0.0,NaN,0.0
2022-05,Estonia,6475.0,33.0,54041.0,0.11981643566921411,0.005096525096525096
2022-05,Eswatini,2106.0,9.0,333.0,6.324324324324325,0.004273504273504274
2022-05,Ethiopia,1815.0,3.0,4118.0,0.4407479358912093,0.001652892561983471
2022-05,Europe,7085408.0,25480.0,0.0,NaN,0.0035961231872603527
2022-05,European Union,6452218.0,17571.0,0.0,NaN,0.0027232495864212896
2022-05,Faeroe Islands,0.0,0.0,0.0,NaN,NaN
2022-05,Falkland Islands,1511.0,0.0,0.0,NaN,0.0
2022-05,Fiji,417.0,1.0,0.0,NaN,0.002398081534772182
2022-05,Finland,59932.0,344.0,191821.0,0.31243711585280026,0.005739838483614763
2022-05,France,1133747.0,2996.0,5316774.0,0.21323964494259112,0.0026425648755851175
2022-05,French Guiana,2530.0,3.0,0.0,NaN,0.0011857707509881424
2022-05,French Polynesia,244.0,1.0,0.0,NaN,0.004098360655737705
2022-05,Gabon,53.0,1.0,0.0,NaN,0.018867924528301886
2022-05,Gambia,8.0,0.0,0.0,NaN,0.0
2022-05,Georgia,2899.0,27.0,0.0,NaN,0.009313556398758192
2022-05,Germany,1956766.0,2180.0,0.0,NaN,0.0011140831351321516
2022-05,Ghana,309.0,0.0,0.0,NaN,0.0
2022-05,Gibraltar,670.0,1.0,0.0,NaN,0.0014925373134328358
2022-05,Greece,160784.0,845.0,0.0,NaN,0.0052554980595084086
2022-05,Greenland,0.0,0.0,0.0,NaN,NaN
2022-05,Grenada,3234.0,6.0,2795.0,1.157066189624329,0.0018552875695732839
2022-05,Guadeloupe,12756.0,6.0,0.0,NaN,0.00047036688617121356
2022-05,Guam,896.0,10.0,28379.0,0.03157264174213327,0.011160714285714286
2022-05,Guatemala,17970.0,588.0,0.0,NaN,0.032721202003338896
2022-05,Guernsey,1423.0,4.0,0.0,NaN,0.0028109627547434997
2022-05,Guinea,215.0,0.0,0.0,NaN,0.0
2022-05,Guinea-Bissau,83.0,0.0,390.0,0.2128205128205128,0.0
2022-05,Guyana,1114.0,4.0,0.0,NaN,0.003590664272890485
2022-05,Haiti,159.0,0.0,0.0,NaN,0.0
2022-05,High income,14687042.0,40875.0,0.0,NaN,0.002783065507676767
2022-05,Honduras,2568.0,6.0,0.0,NaN,0.002336448598130841
2022-05,Hong Kong,0.0,0.0,0.0,NaN,NaN
2022-05,Hungary,26824.0,459.0,55110.0,0.48673561966975143,0.017111541902773635
2022-05,Iceland,3452.0,1.0,30627.0,0.11271100662813857,0.00028968713789107763
2022-05,India,95498.0,2393.0,12296871.0,0.007766040645624403,0.02505811640034346
2022-05,Indonesia,10265.0,474.0,0.0,NaN,0.04617632732586459
2022-05,Iran,15875.0,344.0,0.0,NaN,0.021669291338582676
2022-05,Iraq,3696.0,15.0,0.0,NaN,0.004058441558441558
2022-05,Ireland,38091.0,192.0,166777.0,0.2283948026406519,0.005040560762384815
2022-05,Isle of Man,1300.0,8.0,0.0,NaN,0.006153846153846154
2022-05,Israel,79001.0,120.0,1211877.0,0.06518895894550354,0.0015189681143276668
2022-05,Italy,1294532.0,3933.0,7334557.0,0.17649763987109243,0.0030381635988913367
2022-05,Jamaica,6824.0,106.0,20936.0,0.32594573939625526,0.015533411488862838
2022-05,Japan,1151602.0,1250.0,3570499.0,0.3225325087613804,0.0010854444504264495
2022-05,Jersey,1156.0,6.0,0.0,NaN,0.005190311418685121
2022-05,Jordan,1192.0,2.0,0.0,NaN,0.0016778523489932886
2022-05,Kazakhstan,538.0,2.0,0.0,NaN,0.0037174721189591076
2022-05,Kenya,990.0,2.0,2868.0,0.34518828451882844,0.00202020202020202
2022-05,Kiribati,22.0,0.0,0.0,NaN,0.0
2022-05,Kosovo,395.0,1.0,0.0,NaN,0.002531645569620253
2022-05,Kuwait,1907.0,0.0,0.0,NaN,0.0
2022-05,Kyrgyzstan,11.0,0.0,0.0,NaN,0.0
2022-05,Laos,4695.0,0.0,6452.0,0.7276813391196528,0.0
2022-05,Latvia,8621.0,81.0,83497.0,0.10324921853479765,0.009395661756176777
2022-05,Lebanon,2745.0,51.0,0.0,NaN,0.018579234972677595
2022-05,Lesotho,373.0,1.0,553.0,0.674502712477396,0.002680965147453083
2022-05,Liberia,22.0,0.0,0.0,NaN,0.0
2022-05,Libya,112.0,0.0,5378.0,0.020825585719598364,0.0
2022-05,Liechtenstein,352.0,1.0,0.0,NaN,0.002840909090909091
2022-05,Lithuania,8894.0,74.0,43963.0,0.20230648499874895,0.008320215875871374
2022-05,Low income,13327.0,68.0,0.0,NaN,0.0051024236512343365
2022-05,Lower middle income,355389.0,4266.0,0.0,NaN,0.012003748005706423
2022-05,Luxembourg,15290.0,29.0,39749.0,0.3846637651261667,0.0018966644865925442
2022-05,Macao,0.0,0.0,0.0,NaN,NaN
2022-05,Madagascar,225.0,4.0,0.0,NaN,0.017777777777777778
2022-05,Malawi,217.0,6.0,490.0,0.44285714285714284,0.027649769585253458
2022-05,Malaysia,72661.0,166.0,1306236.0,0.055626242118575815,0.002284581825188203
2022-05,Maldives,565.0,0.0,0.0,NaN,0.0
2022-05,Mali,361.0,3.0,605.0,0.596694214876033,0.008310249307479225
2022-05,Malta,3961.0,33.0,41350.0,0.09579201934703749,0.008331229487503155
2022-05,Marshall Islands,2.0,0.0,0.0,NaN,0.0
2022-05,Martinique,17439.0,20.0,0.0,NaN,0.0011468547508458053
2022-05,Mauritania,419.0,0.0,0.0,NaN,0.0
2022-05,Mauritius,5145.0,6.0,0.0,NaN,0.0011661807580174927
2022-05,Mayotte,485.0,0.0,0.0,NaN,0.0
2022-05,Mexico,33663.0,195.0,182312.0,0.18464500416867788,0.005792710097139293
2022-05,Micronesia (country),28.0,0.0,0.0,NaN,0.0
2022-05,Moldova,1981.0,55.0,0.0,NaN,0.027763755678950026
2022-05,Monaco,566.0,0.0,0.0,NaN,0.0
2022-05,Mongolia,4637.0,7.0,0.0,NaN,0.0015095967220185465
2022-05,Montenegro,2371.0,7.0,0.0,NaN,0.0029523407844791226
